oshpd_id,facility_name,"license_number
","facility_level
",dba_address,dba_city,dba_zip_code,county_code,county_name,er_service_level,"total_beds
",facility_status,"facility_start_date
","license_type
",license_category,latitude,longitude
406154150,"DEPENDABLE HOME HEALTH, INC.",550000694,Parent Facility,16922 AIRPORT BLVD,MOJAVE,93501,15,KERN,Not Applicable,,Open,4/3/2013,Home Health Agency/Hospice,Home Health Agency,35.0531353,-118.1574426
406154151,MERCY - MEMORIAL HOME HEALTH,120000192,Parent Facility,1600 D ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,2/25/2008,Home Health Agency/Hospice,Home Health Agency,35.37284,-119.02582
406154152,OPTIMAL HOSPICE CARE - BRANCH,70000581,Branch,6504 LAKE ISABELLA BLVD,LAKE ISABELLA,92340,15,KERN,Not Applicable,,Open,8/18/2008,Home Health Agency/Hospice,Hospice,0,0
406154162,OPTION CARE,550001631,Parent Facility,5800 DISTRICT BLVD,BAKERSFIELD,93313,15,KERN,Not Applicable,,Open,3/26/2012,Home Health Agency/Hospice,Home Health Agency,35.31309,-119.06536
406154171,"BAKERSFIELD COMMUNITY HOSPICE, INC",550002126,Parent Facility,3400 CALLOWAY DR,BAKERSFIELD,93312,15,KERN,Not Applicable,,Open,7/5/2017,Home Health Agency/Hospice,Hospice,35.3911,-119.10979
406154175,"PURPOSE DRIVEN HOME HEALTH, LLC",550002281,Parent Facility,2116 24TH ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,11/17/2015,Home Health Agency/Hospice,Home Health Agency,35.38106,-119.02605
406154176,"LIGHTHOUSE HOME HEALTH CARE, INC.",550002282,Parent Facility,1527 19TH ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,4/10/2013,Home Health Agency/Hospice,Home Health Agency,35.376078,-119.019844
406154183,"ARARAT HOSPICE CARE, INC",550002821,Parent Facility,1601 NEW STINE RD,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,7/1/2014,Home Health Agency/Hospice,Hospice,35.33944,-119.06125
406154184,"ACE 1 HOMEHEALTH SERVICES, INC",550002731,Parent Facility,2112 24TH ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,5/21/2014,Home Health Agency/Hospice,Home Health Agency,35.38106,-119.02601
406154195,SEQUOIA HEALTHCARE INC,550003171,Parent Facility,4300 ASHE RD,BAKERSFIELD,93313,15,KERN,Not Applicable,,Open,7/23/2015,Home Health Agency/Hospice,Home Health Agency,35.3165,-119.07443
406154196,JAN HOSPICE CARE INC,550003149,Parent Facility,1701 WESTWIND DR,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,4/28/2015,Home Health Agency/Hospice,Hospice,35.37444,-119.04255
406154198,BAKERSFIELD COMMUNITY HOME HEALTH,550003247,Parent Facility,3400 CALLOWAY DR,BAKERSFIELD,93312,15,KERN,Not Applicable,,Open,7/3/2017,Home Health Agency/Hospice,Home Health Agency,35.39107,-119.10979
406154204,"AMERICAN HOSPICE CARE, INC",550003447,Parent Facility,930 OAK ST,BAKERSFIELD,93304,15,KERN,Not Applicable,,Open,3/1/2016,Home Health Agency/Hospice,Hospice,35.36644,-119.03877
406154206,GUARDIAN ANGEL HOME CARE INC.,550003306,Parent Facility,5001 COMMERCE DR,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,12/7/2015,Home Health Agency/Hospice,Home Health Agency,35.36788,-119.05783
406154211,CALIDAD HOME HEALTH CARE INC.,550003688,Parent Facility,1326 H ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,4/6/2017,Home Health Agency/Hospice,Home Health Agency,35.37015,-119.02119
406154212,"INFINITY COMFORT CARE, INC.",550003710,Parent Facility,1601 NEW STINE RD.,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,1/1/2017,Home Health Agency/Hospice,Hospice,35.34039,-119.06125
406160009,INHOME HEALTHCARE SERVICES - BRANCH,40000006,Branch,128 E 6TH ST.,HANFORD,93230,16,KINGS,Not Applicable,,Open,4/4/2018,Home Health Agency/Hospice,Home Health Agency,36.32569,-119.64496
406164026,ADVENTIST HEALTH HOME CARE SERVICES,40000346,Parent Facility,440 GREENFIELD AVE,HANFORD,93230,16,KINGS,Not Applicable,,Open,3/30/2016,Home Health Agency/Hospice,Home Health Agency,36.32904,-119.65817
406164034,"AT HOME NURSING CARE, INC - PARENT",550002240,Parent Facility,171 SAXONY RD,ENCINITAS,92024,37,SAN DIEGO,Not Applicable,,Open,9/21/2013,Home Health Agency/Hospice,Home Health Agency,33.0501068,-117.2850851
406172280,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,10000118,Parent Facility,889 11TH ST,LAKEPORT,95453,17,LAKE,Not Applicable,,Open,7/17/2013,Home Health Agency/Hospice,Home Health Agency,39.049,-122.92304
406174007,HOSPICE SERVICES OF LAKE COUNTY,100000734,Parent Facility,1862 PARALLEL DR,LAKEPORT,95453,17,LAKE,Not Applicable,,Open,2/23/2015,Home Health Agency/Hospice,Hospice,39.02869,-122.92109
406174010,ADVENTIST HEALTH HOME CARE SERVICES,10000139,Parent Facility,9245 HWY 53,LOWER LAKE,95457,17,LAKE,Not Applicable,,Open,12/20/2018,Home Health Agency/Hospice,Home Health Agency,38.91491,-122.6123
406184012,QUINCY HOME MEDICAL SERVICES,230000356,Branch,75 S GAY ST,SUSANVILLE,96130,18,LASSEN,Not Applicable,,Open,1/26/2016,Home Health Agency/Hospice,Home Health Agency,40.41759,-120.66086
406190196,VALENCIA HOSPICE CARE,550003795,Parent Facility,25050 AVENUE KEARNY,VALENCIA,91355,19,LOS ANGELES,Not Applicable,,Open,2/7/2019,Home Health Agency/Hospice,Hospice,34.43515,-118.5723
406190228,"BREEZE OF LIFE, INC.",550003526,Parent Facility,28001 SMYTH DR,SANTA CLARITA,91355,19,LOS ANGELES,Not Applicable,,Open,5/25/2018,Home Health Agency/Hospice,Hospice,34.44266,-118.57081
406190343,"EMIZA HOME HEALTH CARE, INC.",550004135,Parent Facility,14549 ARCHWOOD ST,VAN NUYS,91405,19,LOS ANGELES,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,34.19298,-118.45053
406190365,"A&G HOME HEALTH CARE, INC.",550004118,Parent Facility,6005 VINELAND AVE,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,34.17962,-118.37034
406190383,"PERSPECTIVE HOME HEALTH CARE, INC.",550004009,Parent Facility,1241 S. GLENDALE AVE.,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,9/30/2017,Home Health Agency/Hospice,Home Health Agency,34.13064,-118.25246
406190395,"PROACTIVE HOME HEALTH SERVICES, INC.",550004120,Parent Facility,8001 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605,19,LOS ANGELES,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,34.21612,-118.39657
406190451,GENTLE HEALING/CARE INC.,550004130,Parent Facility,217 E ALAMEDA AVE,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,34.17511,-118.2992
406190452,"ASSUREDCARE HOME HEALTH SERVICES, INC.",550004121,Parent Facility,400 S GLENDALE AVE,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,34.14164,-118.24973
406190475,"UNITED HOSPICE SERVICES, INC",550004168,Parent Facility,225 E BROADWAY,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,6/11/2018,Home Health Agency/Hospice,Hospice,34.14638,-118.25287
406190489,"MIRACLE LIFE HOSPICE, INC.",550003234,Parent Facility,2829 N GLENOAKS BLVD,BURBANK,91504,19,LOS ANGELES,Not Applicable,,Open,8/27/2017,Home Health Agency/Hospice,Hospice,34.20356,-118.33503
406190506,OPTIMAL HOSPICE CARE,550004054,Parent Facility,44151 15TH ST W,LANCASTER,93534,19,LOS ANGELES,Not Applicable,,Open,11/16/2017,Home Health Agency/Hospice,Hospice,34.68513,-118.1569
406190513,"ROYAL CROWN HOME HEALTH CARE, INC.",550004144,Parent Facility,7251 OWENSMOUTH AVE,CANOGA PARK,91303,19,LOS ANGELES,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,34.20252,-118.6016
406190523,SOCAL GOLDEN CARE HOME HEALTH,550004140,Parent Facility,1121 E ARROW HWY,GLENDORA,91740,19,LOS ANGELES,Not Applicable,,Open,2/7/2018,Home Health Agency/Hospice,Home Health Agency,34.10677,-117.84129
406190525,"CARSON HEALTHCARE SERVICES, LLC",550004139,Parent Facility,17625 S CENTRAL AVE,CARSON,90746,19,LOS ANGELES,Not Applicable,,Open,2/8/2018,Home Health Agency/Hospice,Home Health Agency,33.8707,-118.24878
406190634,"VALLEY VILLAGE HOME HEALTH, INC.",550004138,Parent Facility,12722 RIVERSIDE DR,VALLEY VILLAGE,91607,19,LOS ANGELES,Not Applicable,,Open,6/12/2018,Home Health Agency/Hospice,Home Health Agency,34.15758,-118.41028
406190635,S.N.E. HOME HEALTH CARE SERVICES,550004141,Parent Facility,13583 WHITTIER BLVD,WHITTIER,90602,19,LOS ANGELES,Not Applicable,,Open,2/9/2018,Home Health Agency/Hospice,Home Health Agency,33.96136,-118.02958
406190636,MEDQUEST HOSPICE CARE,550004147,Parent Facility,740 E ARROW HWY,COVINA,91722,19,LOS ANGELES,Not Applicable,,Open,2/6/2018,Home Health Agency/Hospice,Hospice,34.1055,-117.87644
406190637,"SAINT RITA HOME HEALTHCARE, INC.",550004143,Parent Facility,6412 MATILIJA AVE,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,2/9/2018,Home Health Agency/Hospice,Home Health Agency,34.18717,-118.43343
406190640,"FAVORITE CARE HOME HEALTH, INC.",550004125,Parent Facility,7034 VAN NUYS BLVD,VAN NUYS,91405,19,LOS ANGELES,Not Applicable,,Open,1/23/2018,Home Health Agency/Hospice,Home Health Agency,34.19823,-118.44874
406190641,"FAMILY CARE HOME HEALTH AGENCY, INC.",550004146,Parent Facility,7136 HASKELL AVE,VAN NUYS,91406,19,LOS ANGELES,Not Applicable,,Open,2/7/2018,Home Health Agency/Hospice,Home Health Agency,34.20022,-118.47486
406190642,"ALLSTAR HOME HEALTHCARE, INC.",550004039,Parent Facility,2001 W MAGNOLIA BLVD,BURBANK,91506,19,LOS ANGELES,Not Applicable,,Open,11/7/2017,Home Health Agency/Hospice,Home Health Agency,34.17366,-118.32981
406190643,"INHOUSE CARE SERVICES, INC.",550004145,Parent Facility,126 S JACKSON ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,2/17/2018,Home Health Agency/Hospice,Home Health Agency,34.14533,-118.25007
406190644,"GOLDEN STAR HOME HEALTH CARE, INC.",550004169,Parent Facility,440 W COLORADO ST,GLENDALE,91204,19,LOS ANGELES,Not Applicable,,Open,1/29/2018,Home Health Agency/Hospice,Home Health Agency,34.14249,-118.2628
406190645,"HHS HOMECARE, INC",550004062,Parent Facility,10875 LA TUNA CANYON RD,SUN VALLEY,91352,19,LOS ANGELES,Not Applicable,,Open,11/8/2017,Home Health Agency/Hospice,Home Health Agency,34.23453,-118.36858
406190646,"OC HOME HEALTH CARE, INC.",550001633,Parent Facility,2001 W MAGNOLIA BLVD,BURBANK,91506,19,LOS ANGELES,Not Applicable,,Open,11/14/2018,Home Health Agency/Hospice,Home Health Agency,34.17366,-118.32981
406190647,"IMPERIAL HOSPICE, INC.",550004063,Parent Facility,7237 ETON AVE,CANOGA PARK,91303,19,LOS ANGELES,Not Applicable,,Open,12/7/2017,Home Health Agency/Hospice,Hospice,34.20214,-118.59552
406190648,"GOLDEN KEY HOSPICE, INC",550004170,Parent Facility,13083 VAN NUYS BLVD,PACOIMA,91331,19,LOS ANGELES,Not Applicable,,Open,2/5/2018,Home Health Agency/Hospice,Hospice,34.26898,-118.4182
406190649,"ZEAL HOSPICE, INC.",550004171,Parent Facility,400 S ATLANTIC BLVD,MONTEREY PARK,91754,19,LOS ANGELES,Not Applicable,,Open,1/25/2018,Home Health Agency/Hospice,Hospice,34.058,-118.13404
406190651,"STARBRIGHT HOME HEALTH SERVICES, INC.",550000502,Parent Facility,299 W. HILLCREST DRIVE,THOUSAND OAKS,91360,56,VENTURA,Not Applicable,,Open,6/25/2018,Home Health Agency/Hospice,Home Health Agency,34.18366,-118.88456
406190653,BRIDGEWATER HOSPICE,550004172,Parent Facility,2420 W CARSON ST,TORRANCE,90501,19,LOS ANGELES,Not Applicable,,Open,2/15/2018,Home Health Agency/Hospice,Hospice,33.83131,-118.32626
406190654,"VETERANS'S HOME HEALTH, INC.",550004061,Parent Facility,1546 VICTORY BLVD,GLENDALE,91201,19,LOS ANGELES,Not Applicable,,Open,11/7/2017,Home Health Agency/Hospice,Home Health Agency,34.15946,-118.29794
406190655,"INSPIRATION HOME HEALTH CARE, INC.",550004055,Parent Facility,14555 HAMLIN ST,VAN NUYS,91411,19,LOS ANGELES,Not Applicable,,Open,11/16/2017,Home Health Agency/Hospice,Home Health Agency,34.18872,-118.45071
406190656,"HEALTH CARRIAGE HOSPICE, INC.",550004190,Parent Facility,6320 VAN NUYS BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,3/9/2018,Home Health Agency/Hospice,Hospice,34.18545,-118.4487
406190657,"BEVERLY HOSPICE, INC.",550004192,Parent Facility,8308 FOOTHILL BLVD,SUNLAND,91040,19,LOS ANGELES,Not Applicable,,Open,1/31/2018,Home Health Agency/Hospice,Hospice,34.25966,-118.31379
406190662,"PROMINENT HOME HEALTH CARE, INC.",550004167,Parent Facility,6742 VAN NUYS BLVD,VAN NUYS,91405,19,LOS ANGELES,Not Applicable,,Open,3/3/2018,Home Health Agency/Hospice,Home Health Agency,34.19343,-118.44872
406190665,"ONE LEGACY HOSPICE & PALLIATIVE CARE, INC.",550004173,Parent Facility,178 S VICTORY BLVD,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,1/22/2018,Home Health Agency/Hospice,Hospice,34.1725,-118.31596
406190666,GOLDEN MEADOWS HOSPICE LLC,550003233,Parent Facility,210B S IRWINDALE AVE,AZUSA,91702,19,LOS ANGELES,Not Applicable,,Open,9/14/2017,Home Health Agency/Hospice,Hospice,34.11924,-117.93375
406190667,UNIQUE TOUCH HOME HEALTHCARE INC.,550004162,Parent Facility,6320 VAN NUYS BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,2/23/2018,Home Health Agency/Hospice,Home Health Agency,34.18545,-118.4487
406190668,"CARE & SUPPORT HOME HEALTH, INC.",550004164,Parent Facility,43801 HALCOM AVE,LANCASTER,93536,19,LOS ANGELES,Not Applicable,,Open,3/1/2018,Home Health Agency/Hospice,Home Health Agency,34.67895,-118.17886
406190669,"IV HOSPICE, INC.",550004165,Parent Facility,217 W ALAMEDA AVE,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,2/21/2018,Home Health Agency/Hospice,Hospice,34.1687,-118.30596
406190671,"DESCANSO HOME HEALTH SERVICES, INC.",550004053,Parent Facility,2155 E GARVEY AVE N,WEST COVINA,91791,19,LOS ANGELES,Not Applicable,,Open,12/12/2017,Home Health Agency/Hospice,Home Health Agency,34.07256,-117.89978
406190672,"VIDA HOSPICE SERVICES, INC.",550004048,Parent Facility,1010 W MAGNOLIA BLVD,BURBANK,91506,19,LOS ANGELES,Not Applicable,,Open,9/15/2017,Home Health Agency/Hospice,Hospice,34.17689,-118.31999
406190673,STARPROS HOME HEALTH CARE INC,550004176,Parent Facility,224 E OLIVE AVE,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,3/2/2018,Home Health Agency/Hospice,Home Health Agency,34.18107,-118.30846
406190674,"INFINITE HOMEHEALTH AND PALLIATIVE CARE, INC.",550004183,Parent Facility,16200 VENTURA BLVD,ENCINO,91436,19,LOS ANGELES,Not Applicable,,Open,3/7/2018,Home Health Agency/Hospice,Home Health Agency,34.15658,-118.48548
406190676,"REGAL HOME HEALTH, INC.",550004177,Parent Facility,14549 ARCHWOOD ST,VAN NUYS,91405,19,LOS ANGELES,Not Applicable,,Open,2/27/2018,Home Health Agency/Hospice,Home Health Agency,34.19298,-118.45053
406190677,"LIGHT HOME CARE, INC.",550004178,Parent Facility,511 E HARVARD ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,3/2/2018,Home Health Agency/Hospice,Home Health Agency,34.14452,-118.24991
406190678,"VINELAND HOME HEALTH CARE, INC.",550004182,Parent Facility,6005 VINELAND AVE,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,3/7/2018,Home Health Agency/Hospice,Home Health Agency,34.17962,-118.37034
406190680,"STERLING HOME HEALTH GROUP, INC.",550004181,Parent Facility,1925 1/2 W GLENOAKS BLVD,GLENDALE,91201,19,LOS ANGELES,Not Applicable,,Open,3/8/2018,Home Health Agency/Hospice,Home Health Agency,34.17471,-118.29437
406190681,"FIRST HAND HOME HEALTH, INC.",550004180,Parent Facility,3130 FOOTHILL BLVD,LA CRESCENTA,91214,19,LOS ANGELES,Not Applicable,,Open,2/27/2018,Home Health Agency/Hospice,Home Health Agency,34.22868,-118.24735
406190682,"VIA PLUS HOME HEALTH, INC.",550004033,Parent Facility,6850 VAN NUYS BLVD,VAN NUYS,91405,19,LOS ANGELES,Not Applicable,,Open,11/14/2017,Home Health Agency/Hospice,Home Health Agency,34.19539,-118.44872
406190684,"MOONLIGHT HOSPICE CARE, INC.",550004142,Parent Facility,348 E OLIVE AVE,BURBANK,91502,19,LOS ANGELES,Not Applicable,,Open,1/21/2018,Home Health Agency/Hospice,Hospice,34.18269,-118.30679
406190685,"AINO HOME HEALTH, INC.",550004124,Parent Facility,6360 VAN NUYS BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,1/27/2018,Home Health Agency/Hospice,Home Health Agency,34.18604,-118.4487
406190686,"AXIS HOME HEALTH CARE, INC.",550004131,Parent Facility,6360 VAN NUYS BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,2/7/2018,Home Health Agency/Hospice,Home Health Agency,34.18604,-118.4487
406190687,"SIGNATURE HOME HEALTH CARE SERVICES, INC.",550004126,Parent Facility,1710 HILLHURST AVE,LOS ANGELES,90027,19,LOS ANGELES,Not Applicable,,Open,1/12/2018,Home Health Agency/Hospice,Home Health Agency,34.10201,-118.28737
406190688,SAFEWAY HOSPICE CORP,550004128,Parent Facility,415 E HARVARD ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,1/24/2018,Home Health Agency/Hospice,Hospice,34.14448,-118.25062
406190689,"WITHIN REACH HOSPICE, INC.",550004129,Parent Facility,12509 OXNARD ST,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Not Applicable,,Open,1/24/2018,Home Health Agency/Hospice,Hospice,34.17948,-118.4056
406190690,"A ONE HOSPICE, INC.",550004133,Parent Facility,17715 CHATSWORTH ST,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,1/19/2018,Home Health Agency/Hospice,Hospice,34.26489,-118.52035
406190691,"QUANTUM HOME HEALTH SERVICES, INC.",550004136,Parent Facility,520 E WILSON AVE,GLENDALE,91206,19,LOS ANGELES,Not Applicable,,Open,1/30/2018,Home Health Agency/Hospice,Home Health Agency,34.14812,-118.24913
406190692,YOUR FAMILY HOSPICE INC.,550004031,Parent Facility,14328 VICTORY BLVD,VAN NUYS,91401,19,LOS ANGELES,Not Applicable,,Open,11/27/2017,Home Health Agency/Hospice,Hospice,34.18659,-118.44542
406190693,"CARE 1ST HEALTH SERVICES, INC.",550004117,Parent Facility,14542 VENTURA BLVD,SHERMAN OAKS,91403,19,LOS ANGELES,Not Applicable,,Open,1/8/2018,Home Health Agency/Hospice,Home Health Agency,34.15112,-118.45016
406190694,EMPRESS HOSPICE INC,550004127,Parent Facility,22048 SHERMAN WAY,CANOGA PARK,91303,19,LOS ANGELES,Not Applicable,,Open,1/20/2018,Home Health Agency/Hospice,Hospice,34.20099,-118.60777
406190722,KAISER FOUNDATION HOSPITAL VALLEYS CONTINUING CARE,980000511,Parent Facility,10605 BALBOA BLVD,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,7/1/1966,Home Health Agency/Hospice,Home Health Agency,34.2633984,-118.5027079
406190723,KAISER FOUNDATION HOSPITAL LOS ANGELES HHA,980000510,Parent Facility,3699 WILSHIRE BLVD,LOS ANGELES,90010,19,LOS ANGELES,Not Applicable,,Open,7/1/1966,Home Health Agency/Hospice,Home Health Agency,34.06175,-118.30621
406190790,"BV HOME HEALTH, LLC",550004029,Parent Facility,28100 BOUQUET CANYON RD,SANTA CLARITA,91350,19,LOS ANGELES,Not Applicable,,Open,12/1/2017,Home Health Agency/Hospice,Home Health Agency,34.45136,-118.49712
406190791,"G.M.H. HOSPICE AND PALLIATIVE CARE, INC.",550004151,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,LOS ANGELES,Not Applicable,,Open,1/8/2018,Home Health Agency/Hospice,Hospice,34.1857,-118.45038
406190792,"CAREPARTNERS HOSPICE, LLC",550004027,Parent Facility,5530 CORBIN AVE,TARZANA,91356,19,LOS ANGELES,Not Applicable,,Open,11/30/2017,Home Health Agency/Hospice,Hospice,34.17179,-118.56219
406190793,LA FIRST HOSPICE CARE,550004025,Parent Facility,7100 HAYVENHURST AVE,VAN NUYS,91406,19,LOS ANGELES,Not Applicable,,Open,10/13/2018,Home Health Agency/Hospice,Hospice,34.19905,-118.49238
406190794,RN HOSPICE INC.,550003440,Parent Facility,22156 SHERMAN WAY,CANOGA PARK,91303,19,LOS ANGELES,Not Applicable,,Open,2/22/2018,Home Health Agency/Hospice,Hospice,34.20099,-118.61007
406190795,"ALL SAINTS HOSPICE CARE, INC.",550004024,Parent Facility,415 E HARVARD ST,GLENDALE,91205,19,LOS ANGELES,Not Applicable,,Open,11/23/2017,Home Health Agency/Hospice,Hospice,34.14448,-118.25062
406190796,"HOSPICE BEST CARE, INC.",550003467,Parent Facility,417 S SAN GABRIEL BLVD,SAN GABRIEL,91776,19,LOS ANGELES,Not Applicable,,Open,4/12/2018,Home Health Agency/Hospice,Hospice,34.09731,-118.09098
406190797,"CARING HELP HOSPICE AGENCY, INC.",550003468,Parent Facility,60 ALTA ST,ARCADIA,91006,19,LOS ANGELES,Not Applicable,,Open,4/12/2018,Home Health Agency/Hospice,Hospice,34.13889,-118.02953
406190798,"ENHANCED HOME HEALTH CARE, INC.",550004023,Parent Facility,17620 SHERMAN WAY,VAN NUYS,91406,19,LOS ANGELES,Not Applicable,,Open,10/31/2017,Home Health Agency/Hospice,Home Health Agency,34.20101,-118.51714
406190799,"MIRACLE HOSPICE & PALLIATIVE CARE, INC.",550004022,Parent Facility,11486 BURBANK BLVD,NORTH HOLLYWOOD,91601,19,LOS ANGELES,Not Applicable,,Open,11/20/2017,Home Health Agency/Hospice,Hospice,34.17212,-118.38181
406190800,"GENTLE TOUCH HOSPICE, INC.",550003628,Parent Facility,15600 DEVONSHIRE ST,GRANADA HILLS,91344,19,LOS ANGELES,Not Applicable,,Open,10/2/2018,Home Health Agency/Hospice,Hospice,34.2573,-118.47311
406190801,GLENOAKS HOSPICE INC.,550003703,Parent Facility,2003 W BURBANK BLVD,BURBANK,91506,19,LOS ANGELES,Not Applicable,,Open,9/23/2016,Home Health Agency/Hospice,Hospice,34.18052,-118.33301
406190803,"LEGACY COMFORT CARE HOSPICE, INC.",550004021,Parent Facility,20944 SHERMAN WAY,CANOGA PARK,91303,19,LOS ANGELES,Not Applicable,,Open,11/16/2017,Home Health Agency/Hospice,Hospice,34.20094,-118.59002
406190804,EVEREST HOSPICE INC.,550003441,Parent Facility,6047 TAMPA AVE,TARZANA,91356,19,LOS ANGELES,Not Applicable,,Open,2/22/2018,Home Health Agency/Hospice,Hospice,34.18083,-118.5535
406190805,"MIRACLE HOSPICE CARE, INC.",550004020,Parent Facility,16250 VENTURA BLVD,ENCINO,91436,19,LOS ANGELES,Not Applicable,,Open,10/23/2017,Home Health Agency/Hospice,Hospice,34.1568,-118.48708
406190806,"ALBRIGHT HOSPICE, LLC",550003397,Parent Facility,527 E ROWLAND ST,COVINA,91723,19,LOS ANGELES,Not Applicable,,Open,2/19/2018,Home Health Agency/Hospice,Hospice,34.07905,-117.88045
